"user 2 alpha","user 2 beta","user 6 alpha","user 6 beta","user 7 alpha","user 7 beta","user 8 alpha","user 8 beta","user 9 alpha","user 9 beta","user 12 alpha","user 12 beta","user 13 alpha","user 13 beta","user 16 alpha","user 16 beta","user 17 alpha","user 17 beta","SumBeta","SumAlpha","Alpha waves, Tutorial, all users","Beta waves, Tutorial, all users","LearnersAlpha","LearnersBeta","NonLearnersAlpha","NonLearnersBeta","(NonLearnersBeta) / 4","(NonLearnersAlpha) / 4","(LearnersAlpha) / 5","(LearnersBeta) / 5","LearnersAB","NonLearnesAB"
0.471356,0.308947,0.353919,0.385463,0.353364,0.411728,0.524890,0.309958,0.360750,0.346277,0.357143,0.362018,0.615616,0.362018,0.422836,0.343786,0.318342,0.325392,3.155585,3.778216,0.419802,0.350621,2.391841,1.686725,1.386375,1.468860,0.367215,0.346594,0.478368,0.337345,1.418038,0.943844
0.470909,0.308931,0.356436,0.384467,0.353436,0.411925,0.521086,0.309942,0.361466,0.345938,0.357179,0.362397,0.613587,0.362397,0.422627,0.343734,0.318495,0.325669,3.155401,3.775220,0.419469,0.350600,2.385387,1.687401,1.389833,1.468000,0.367000,0.347458,0.477077,0.337480,1.413645,0.946753
0.470487,0.308896,0.358384,0.383524,0.353539,0.412053,0.517712,0.309774,0.362045,0.345743,0.357271,0.362613,0.611107,0.362613,0.422476,0.343673,0.318139,0.326169,3.155056,3.771159,0.419018,0.350562,2.379053,1.687568,1.392107,1.467488,0.366872,0.348027,0.475811,0.337514,1.409752,0.948632
0.470101,0.308845,0.359976,0.382984,0.353641,0.412128,0.515404,0.309520,0.362458,0.345248,0.357414,0.362680,0.608263,0.362680,0.422379,0.343614,0.317566,0.326538,3.154236,3.767202,0.418578,0.350471,2.373560,1.687338,1.393642,1.466898,0.366724,0.348410,0.474712,0.337468,1.406689,0.950061
0.469759,0.308787,0.361344,0.382781,0.353714,0.412163,0.513767,0.309216,0.362691,0.344075,0.357602,0.362589,0.605243,0.362589,0.422330,0.343571,0.316807,0.326240,3.152011,3.763255,0.418139,0.350223,2.368700,1.686752,1.394555,1.465259,0.366315,0.348639,0.473740,0.337350,1.404297,0.951746
0.469467,0.308730,0.362499,0.382766,0.353738,0.412172,0.512465,0.308865,0.362813,0.341982,0.357820,0.362363,0.602227,0.362363,0.422327,0.343554,0.315712,0.326187,3.148980,3.759068,0.417674,0.349887,2.364306,1.685875,1.394763,1.463106,0.365776,0.348691,0.472861,0.337175,1.402421,0.953289
0.469233,0.308682,0.363444,0.382850,0.353707,0.412162,0.511355,0.308445,0.362864,0.339027,0.358053,0.362028,0.599303,0.362028,0.422363,0.343569,0.314271,0.326131,3.144921,3.754593,0.417177,0.349436,2.360307,1.684751,1.394286,1.460171,0.365043,0.348572,0.472061,0.336950,1.400983,0.954879
0.469063,0.308650,0.364184,0.382989,0.353623,0.412141,0.510373,0.307981,0.362864,0.337112,0.358292,0.361594,0.596500,0.361594,0.422433,0.343617,0.312601,0.326110,3.141788,3.749932,0.416659,0.349088,2.356660,1.683436,1.393272,1.458351,0.364588,0.348318,0.471332,0.336687,1.399910,0.955375
0.468965,0.308644,0.364732,0.383148,0.353486,0.412112,0.509495,0.307602,0.362824,0.336157,0.358535,0.361058,0.593811,0.361058,0.422529,0.343700,0.310811,0.325982,3.139462,3.745189,0.416132,0.348829,2.353336,1.682064,1.391853,1.457399,0.364350,0.347963,0.470667,0.336413,1.399077,0.955026
0.468946,0.308671,0.365101,0.383307,0.353287,0.412076,0.508717,0.307424,0.362753,0.335676,0.358785,0.360421,0.591212,0.360421,0.422643,0.343818,0.308908,0.325501,3.137314,3.740351,0.415595,0.348590,2.350302,1.680754,1.390049,1.456559,0.364140,0.347512,0.470060,0.336151,1.398362,0.954337
0.469010,0.308735,0.365302,0.383473,0.352999,0.412031,0.508036,0.307470,0.362651,0.335436,0.359040,0.359696,0.588657,0.359696,0.422768,0.343972,0.306842,0.324999,3.135508,3.735304,0.415034,0.348390,2.347510,1.679569,1.387794,1.455939,0.363985,0.346948,0.469502,0.335914,1.397686,0.953195
0.469158,0.308838,0.365345,0.383662,0.352583,0.411973,0.507445,0.307735,0.362517,0.335323,0.359302,0.358919,0.586091,0.358919,0.422895,0.344166,0.304655,0.324430,3.133966,3.729990,0.414443,0.348218,2.344891,1.678578,1.385099,1.455388,0.363847,0.346275,0.468978,0.335716,1.396951,0.951704
0.469380,0.308973,0.365242,0.383874,0.352044,0.411899,0.506927,0.308219,0.362353,0.335279,0.359568,0.358130,0.583459,0.358130,0.423022,0.344408,0.302470,0.324004,3.132917,3.724466,0.413830,0.348102,2.342356,1.677862,1.382109,1.455055,0.363764,0.345527,0.468471,0.335572,1.396037,0.949867
0.469658,0.309121,0.365019,0.384090,0.351506,0.411803,0.506455,0.308880,0.362165,0.335296,0.359831,0.357373,0.580715,0.357373,0.423140,0.344714,0.300357,0.323459,3.132110,3.718847,0.413205,0.348012,2.339799,1.677462,1.379048,1.454647,0.363662,0.344762,0.467960,0.335492,1.394844,0.948029
0.469957,0.309252,0.364750,0.384280,0.351062,0.411681,0.505985,0.309650,0.361960,0.335390,0.360084,0.356687,0.577832,0.356687,0.423233,0.345096,0.298420,0.322834,3.131556,3.713283,0.412587,0.347951,2.337091,1.677372,1.376192,1.454184,0.363546,0.344048,0.467418,0.335474,1.393305,0.946367
0.470226,0.309336,0.364507,0.384396,0.350719,0.411532,0.505452,0.310469,0.361751,0.335565,0.360331,0.356070,0.574810,0.356070,0.423284,0.345486,0.296783,0.322349,3.131272,3.707863,0.411985,0.347919,2.334103,1.677430,1.373760,1.453842,0.363460,0.343440,0.466821,0.335486,1.391475,0.944917
0.470401,0.309348,0.364309,0.384381,0.350466,0.411354,0.504779,0.311299,0.361558,0.335810,0.360584,0.355462,0.571676,0.355462,0.423277,0.345729,0.295505,0.321864,3.130710,3.702556,0.411395,0.347857,2.330717,1.677301,1.371839,1.453409,0.363352,0.342960,0.466143,0.335460,1.389564,0.943877
0.470403,0.309284,0.364146,0.384181,0.350301,0.411148,0.503891,0.312089,0.361406,0.336092,0.360869,0.354819,0.568473,0.354819,0.423207,0.345818,0.294523,0.321535,3.129786,3.697220,0.410802,0.347754,2.326843,1.676829,1.370377,1.452957,0.363239,0.342594,0.465369,0.335366,1.387644,0.943164
0.470147,0.309153,0.364003,0.383769,0.350218,0.410919,0.502715,0.312760,0.361320,0.336366,0.361230,0.354227,0.565248,0.354227,0.423074,0.345848,0.293732,0.321452,3.128722,3.691687,0.410187,0.347636,2.322415,1.676216,1.369272,1.452506,0.363127,0.342318,0.464483,0.335243,1.385511,0.942696
0.469550,0.308974,0.363858,0.383159,0.350204,0.410670,0.501188,0.313380,0.361328,0.336584,0.361715,0.353823,0.562031,0.353823,0.422884,0.345844,0.293111,0.321525,3.127781,3.685868,0.409541,0.347531,2.317368,1.675844,1.368500,1.451937,0.362984,0.342125,0.463474,0.335169,1.382807,0.942534
0.468543,0.308772,0.363693,0.382412,0.350240,0.410407,0.499343,0.314044,0.361444,0.336709,0.362362,0.353672,0.558819,0.353672,0.422643,0.345798,0.292698,0.321545,3.127031,3.679785,0.408865,0.347448,2.311710,1.675958,1.368075,1.451073,0.362768,0.342019,0.462342,0.335192,1.379337,0.942802
0.467070,0.308572,0.363489,0.381620,0.350302,0.410140,0.497409,0.314793,0.361675,0.336721,0.363188,0.353790,0.555575,0.353790,0.422355,0.345699,0.292467,0.321559,3.126684,3.673531,0.408170,0.347409,2.305598,1.676644,1.367933,1.450040,0.362510,0.341983,0.461120,0.335329,1.375126,0.943376
0.465083,0.308401,0.363231,0.380958,0.350372,0.409879,0.495502,0.315640,0.362033,0.336625,0.364200,0.354170,0.552223,0.354170,0.422020,0.345547,0.292296,0.321695,3.127085,3.666960,0.407440,0.347454,2.299028,1.677928,1.367932,1.449157,0.362289,0.341983,0.459806,0.335586,1.370159,0.943950
0.462547,0.308282,0.362920,0.380425,0.350435,0.409639,0.493619,0.316650,0.362526,0.336452,0.365399,0.354771,0.548644,0.354771,0.421632,0.345349,0.292117,0.321862,3.128201,3.659838,0.406649,0.347578,2.291841,1.679824,1.367997,1.448377,0.362094,0.341999,0.458368,0.335965,1.364334,0.944503
0.459460,0.308245,0.362577,0.379874,0.350485,0.409434,0.491690,0.317852,0.363102,0.336243,0.366781,0.355479,0.544688,0.355479,0.421190,0.345127,0.291966,0.321880,3.129614,3.651939,0.405771,0.347735,2.283809,1.682182,1.368130,1.447432,0.361858,0.342033,0.456762,0.336436,1.357647,0.945212
0.455983,0.308337,0.362234,0.379384,0.350519,0.409283,0.489603,0.319178,0.363745,0.336031,0.368338,0.356110,0.540174,0.356110,0.420696,0.344911,0.291861,0.321798,3.131143,3.643152,0.404795,0.347905,2.274793,1.684646,1.368359,1.446497,0.361624,0.342090,0.454959,0.336929,1.350309,0.945981
0.452624,0.308640,0.361918,0.379139,0.350535,0.409210,0.487266,0.320488,0.364425,0.335837,0.370040,0.356535,0.534931,0.356535,0.420158,0.344728,0.291800,0.321745,3.132858,3.633697,0.403744,0.348095,2.265019,1.686926,1.368678,1.445932,0.361483,0.342169,0.453004,0.337385,1.342690,0.946572
0.449839,0.309255,0.361641,0.379129,0.350526,0.409243,0.484637,0.321663,0.365099,0.335675,0.371802,0.356739,0.528958,0.356739,0.419586,0.344596,0.291801,0.321564,3.134603,3.623890,0.402654,0.348289,2.254822,1.688992,1.369068,1.445611,0.361403,0.342267,0.450964,0.337798,1.335010,0.947051
0.447688,0.309950,0.361408,0.379263,0.350490,0.409412,0.481743,0.322656,0.365717,0.335556,0.373468,0.356776,0.522320,0.356776,0.418993,0.344520,0.291871,0.321149,3.136059,3.613698,0.401522,0.348451,2.244212,1.690678,1.369486,1.445381,0.361345,0.342371,0.448842,0.338136,1.327403,0.947491
0.446070,0.310327,0.361213,0.379429,0.350424,0.409740,0.478771,0.323467,0.366239,0.335497,0.374960,0.356676,0.515413,0.356676,0.418395,0.344497,0.291997,0.320829,3.137138,3.603482,0.400387,0.348571,2.233608,1.691643,1.369873,1.445495,0.361374,0.342468,0.446722,0.338329,1.320378,0.947685
0.444858,0.310446,0.361041,0.379578,0.350339,0.410200,0.475974,0.324121,0.366647,0.335528,0.376285,0.356437,0.508767,0.356437,0.417807,0.344521,0.292162,0.320636,3.137904,3.593878,0.399320,0.348656,2.223690,1.691962,1.370188,1.445943,0.361486,0.342547,0.444738,0.338392,1.314267,0.947609
0.443931,0.310419,0.360870,0.379721,0.350250,0.410471,0.473440,0.324654,0.366935,0.335683,0.377466,0.356110,0.502724,0.356110,0.417245,0.344583,0.292359,0.320478,3.138228,3.585220,0.398358,0.348692,2.214807,1.691876,1.370413,1.446352,0.361588,0.342603,0.442961,0.338375,1.309083,0.947496
0.443178,0.310310,0.360683,0.379897,0.350177,0.409994,0.471159,0.325048,0.367099,0.335976,0.378514,0.355780,0.497344,0.355780,0.416721,0.344671,0.292588,0.320504,3.137960,3.577463,0.397496,0.348662,2.206916,1.691589,1.370547,1.446371,0.361593,0.342637,0.441383,0.338318,1.304641,0.947577
0.442486,0.310158,0.360471,0.380132,0.350136,0.409459,0.469093,0.325314,0.367133,0.336375,0.379432,0.355505,0.492452,0.355505,0.416232,0.344765,0.292847,0.320557,3.137770,3.570284,0.396698,0.348641,2.199696,1.691247,1.370587,1.446524,0.361631,0.342647,0.439939,0.338249,1.300636,0.947504
0.441764,0.309986,0.360228,0.380387,0.350135,0.409113,0.467198,0.325491,0.367030,0.336806,0.380218,0.355304,0.487744,0.355304,0.415758,0.344830,0.293131,0.320769,3.137989,3.563206,0.395912,0.348665,2.192683,1.690915,1.370523,1.447075,0.361769,0.342631,0.438537,0.338183,1.296744,0.947099
0.440999,0.309808,0.359954,0.380585,0.350170,0.408964,0.465431,0.325601,0.366785,0.337167,0.380863,0.355173,0.482855,0.355173,0.415262,0.344814,0.293433,0.320996,3.138282,3.555751,0.395083,0.348698,2.185409,1.690570,1.370342,1.447713,0.361928,0.342585,0.437082,0.338114,1.292706,0.946557
0.440186,0.309635,0.359653,0.380663,0.350231,0.409001,0.463756,0.325713,0.366396,0.337355,0.381357,0.355101,0.477416,0.355101,0.414696,0.344651,0.293749,0.321127,3.138346,3.547438,0.394160,0.348705,2.177409,1.690200,1.370029,1.448146,0.362036,0.342507,0.435482,0.338040,1.288255,0.946057
0.439321,0.309471,0.359329,0.380578,0.350304,0.409215,0.462163,0.325829,0.365856,0.337287,0.381691,0.355076,0.471102,0.355076,0.414004,0.344279,0.294076,0.321077,3.137888,3.537846,0.393094,0.348654,2.168281,1.689731,1.369565,1.448156,0.362039,0.342391,0.433656,0.337946,1.283211,0.945730
0.438438,0.309321,0.358988,0.380317,0.350375,0.409594,0.460693,0.325989,0.365157,0.336932,0.381865,0.355095,0.463771,0.355095,0.413127,0.343720,0.294409,0.321147,3.137211,3.526825,0.391869,0.348579,2.157895,1.689220,1.368930,1.447991,0.361998,0.342233,0.431579,0.337844,1.277450,0.945400
0.437579,0.309186,0.358636,0.379925,0.350437,0.410129,0.459430,0.326398,0.364297,0.336301,0.381885,0.355160,0.455750,0.355160,0.412007,0.343055,0.294743,0.321174,3.136489,3.514764,0.390529,0.348499,2.146650,1.688959,1.368114,1.447529,0.361882,0.342028,0.429330,0.337792,1.270990,0.945137
0.436780,0.309066,0.358278,0.379501,0.350486,0.410813,0.458362,0.327310,0.363281,0.335440,0.381767,0.355280,0.447907,0.355280,0.410596,0.342293,0.295077,0.321144,3.136126,3.502535,0.389171,0.348458,2.135412,1.689229,1.367123,1.446897,0.361724,0.341781,0.427082,0.337846,1.264134,0.944865
0.436071,0.308961,0.357923,0.379151,0.350519,0.411641,0.457392,0.328398,0.362129,0.334440,0.381544,0.355455,0.441026,0.355455,0.408880,0.341430,0.295407,0.321174,3.136104,3.490892,0.387877,0.348456,2.124914,1.689699,1.365978,1.446405,0.361601,0.341495,0.424983,0.337940,1.257569,0.944395
0.435473,0.308868,0.357576,0.378936,0.350535,0.412610,0.456425,0.329062,0.360873,0.333463,0.381270,0.355668,0.435336,0.355668,0.406885,0.340534,0.295727,0.321379,3.136186,3.480099,0.386678,0.348465,2.115389,1.689799,1.364710,1.446387,0.361597,0.341177,0.423078,0.337960,1.251859,0.943530
0.434997,0.308782,0.357242,0.378871,0.350527,0.413718,0.455401,0.328944,0.359557,0.332761,0.381020,0.355884,0.430701,0.355884,0.404708,0.339752,0.296031,0.321481,3.136077,3.470185,0.385576,0.348453,2.106828,1.689245,1.363357,1.446831,0.361708,0.340839,0.421366,0.337849,1.247201,0.942306
0.434644,0.308690,0.356928,0.378945,0.350495,0.414978,0.454308,0.328055,0.358237,0.332548,0.380892,0.356055,0.426898,0.356055,0.402584,0.339234,0.296317,0.321441,3.136001,3.461304,0.384589,0.348445,2.099326,1.688089,1.361978,1.447913,0.361978,0.340494,0.419865,0.337618,1.243611,0.940649
0.434402,0.308577,0.356641,0.379143,0.350441,0.416419,0.453215,0.326416,0.356967,0.332877,0.380988,0.356137,0.423722,0.356137,0.400723,0.339039,0.296588,0.321357,3.136100,3.453687,0.383743,0.348456,2.093050,1.686305,1.360637,1.449795,0.362449,0.340159,0.418610,0.337261,1.241205,0.938503
0.434258,0.308454,0.356386,0.379462,0.350374,0.418052,0.452283,0.323629,0.355792,0.333537,0.381386,0.356101,0.421005,0.356101,0.399168,0.339147,0.296842,0.321242,3.135726,3.447494,0.383055,0.348414,2.088100,1.683432,1.359394,1.452293,0.363073,0.339849,0.417620,0.336686,1.240382,0.936033
0.434191,0.308374,0.356171,0.379902,0.350312,0.419791,0.451668,0.320465,0.354741,0.334190,0.382127,0.355946,0.418619,0.355946,0.397907,0.339512,0.297076,0.321048,3.135176,3.442813,0.382535,0.348353,2.084513,1.680244,1.358300,1.454932,0.363733,0.339575,0.416903,0.336049,1.240601,0.933583
0.434185,0.308353,0.356003,0.380454,0.350271,0.421461,0.451411,0.319179,0.353841,0.334607,0.383205,0.355698,0.416470,0.355698,0.396930,0.340091,0.297284,0.320763,3.136304,3.439600,0.382178,0.348478,2.082201,1.679019,1.357400,1.457285,0.364321,0.339350,0.416440,0.335804,1.240129,0.931458
0.434221,0.308373,0.355891,0.381088,0.350263,0.422946,0.451357,0.318785,0.353106,0.334716,0.384586,0.355392,0.414483,0.355392,0.396245,0.340832,0.297477,0.320830,3.138354,3.437630,0.381959,0.348706,2.080893,1.678774,1.356737,1.459580,0.364895,0.339184,0.416179,0.335755,1.239531,0.929539
0.434290,0.308413,0.355852,0.381689,0.350292,0.424213,0.451289,0.318896,0.352533,0.334464,0.386216,0.355054,0.412593,0.355054,0.395881,0.341617,0.297668,0.321165,3.140565,3.436614,0.381846,0.348952,2.080269,1.679034,1.356345,1.461531,0.365383,0.339086,0.416054,0.335807,1.238968,0.928031
0.434381,0.308456,0.355903,0.382104,0.350349,0.425254,0.451206,0.319361,0.352114,0.333720,0.388015,0.354682,0.410735,0.354682,0.395879,0.342438,0.297873,0.320963,3.141660,3.436453,0.381828,0.349073,2.080215,1.679620,1.356238,1.462040,0.365510,0.339060,0.416043,0.335924,1.238504,0.927634
0.434490,0.308492,0.356061,0.382325,0.350422,0.426074,0.451100,0.320094,0.351832,0.332479,0.389878,0.354239,0.408837,0.354239,0.396280,0.343259,0.298094,0.320580,3.141779,3.436995,0.381888,0.349087,2.080585,1.680322,1.356410,1.461457,0.365364,0.339102,0.416117,0.336064,1.238206,0.928121
0.434614,0.308513,0.356337,0.382384,0.350498,0.426687,0.450959,0.320962,0.351672,0.331183,0.391700,0.353715,0.406832,0.353715,0.397108,0.343981,0.298339,0.320361,3.141500,3.438059,0.382007,0.349056,2.081213,1.680886,1.356846,1.460615,0.365154,0.339211,0.416243,0.336177,1.238165,0.928955
0.434754,0.308515,0.356726,0.382335,0.350566,0.427125,0.450767,0.321934,0.351595,0.330202,0.393409,0.353190,0.404667,0.353190,0.398340,0.344504,0.298640,0.320166,3.141161,3.439462,0.382162,0.349018,2.081936,1.681333,1.357527,1.459828,0.364957,0.339382,0.416387,0.336267,1.238265,0.929923
0.434909,0.308498,0.357213,0.382223,0.350621,0.427422,0.450510,0.322860,0.351526,0.329605,0.394963,0.352707,0.402320,0.352707,0.399868,0.344734,0.299039,0.320070,3.140825,3.440970,0.382330,0.348981,2.082571,1.681505,1.358400,1.459320,0.364830,0.339600,0.416514,0.336301,1.238516,0.930845
0.435083,0.308462,0.357766,0.382048,0.350665,0.427606,0.450173,0.323487,0.351373,0.329368,0.396342,0.352251,0.399818,0.352251,0.401508,0.344648,0.299525,0.320183,3.140305,3.442253,0.382473,0.348923,2.082924,1.681099,1.359329,1.459205,0.364801,0.339832,0.416585,0.336220,1.239025,0.931554
0.435279,0.308410,0.358339,0.381801,0.350696,0.427705,0.449747,0.323832,0.351072,0.329419,0.397530,0.351828,0.397227,0.351828,0.403102,0.344387,0.300023,0.320732,3.139942,3.443015,0.382557,0.348882,2.082885,1.680285,1.360131,1.459657,0.364914,0.340033,0.416577,0.336057,1.239602,0.931815
0.435501,0.308343,0.358887,0.381567,0.350711,0.427747,0.449223,0.324018,0.350599,0.329650,0.398519,0.351471,0.394636,0.351471,0.404590,0.344296,0.300504,0.321250,3.139812,3.443171,0.382575,0.348868,2.082470,1.679599,1.360701,1.460213,0.365053,0.340175,0.416494,0.335920,1.239862,0.931851
0.435754,0.308266,0.359373,0.381575,0.350701,0.427760,0.448597,0.324112,0.349957,0.329976,0.399302,0.351203,0.392125,0.351203,0.405985,0.344393,0.300974,0.321777,3.140265,3.442769,0.382530,0.348918,2.081764,1.679177,1.361006,1.461088,0.365272,0.340251,0.416353,0.335835,1.239752,0.931502
0.436041,0.308184,0.359777,0.381918,0.350654,0.427770,0.447864,0.324144,0.349198,0.330363,0.399879,0.351025,0.389742,0.351025,0.407349,0.344619,0.301435,0.322319,3.141366,3.441939,0.382438,0.349041,2.080875,1.678996,1.361063,1.462369,0.365592,0.340266,0.416175,0.335799,1.239357,0.930725
0.436366,0.308103,0.360082,0.382731,0.350565,0.427798,0.447020,0.324131,0.348410,0.330806,0.400254,0.350920,0.387508,0.350920,0.408803,0.344930,0.301884,0.322830,3.143169,3.440892,0.382321,0.349241,2.079950,1.679004,1.360942,1.464166,0.366041,0.340236,0.415990,0.335801,1.238800,0.929500
0.436726,0.308028,0.360280,0.384217,0.350443,0.427864,0.446061,0.324086,0.347683,0.331299,0.400436,0.350868,0.385423,0.350868,0.410525,0.345296,0.302313,0.322968,3.145495,3.439888,0.382210,0.349499,2.079169,1.679147,1.360719,1.466348,0.366587,0.340180,0.415834,0.335829,1.238230,0.927964
0.437115,0.307968,0.360368,0.385651,0.350314,0.427985,0.444983,0.324017,0.347077,0.331804,0.400433,0.350852,0.383476,0.350852,0.412716,0.345707,0.302567,0.322804,3.147639,3.439048,0.382116,0.349738,2.078723,1.679395,1.360325,1.468245,0.367061,0.340081,0.415745,0.335879,1.237781,0.926498
0.437519,0.307927,0.360361,0.386395,0.350221,0.428175,0.443797,0.323934,0.346628,0.332248,0.400258,0.350854,0.381654,0.350854,0.415582,0.346153,0.302595,0.322813,3.149352,3.438614,0.382068,0.349928,2.078810,1.679722,1.359804,1.469630,0.367408,0.339951,0.415762,0.335944,1.237592,0.925270
0.437927,0.307910,0.360338,0.386701,0.350207,0.428443,0.442547,0.323849,0.346353,0.332530,0.399922,0.350856,0.379944,0.350856,0.419346,0.346619,0.302450,0.322852,3.150615,3.439034,0.382115,0.350068,2.079686,1.680089,1.359348,1.470526,0.367631,0.339837,0.415937,0.336018,1.237842,0.924396
0.438334,0.307918,0.360362,0.386762,0.350301,0.428795,0.441314,0.323772,0.346261,0.332578,0.399442,0.350837,0.378333,0.350837,0.424211,0.347082,0.302158,0.322785,3.151366,3.440715,0.382302,0.350152,2.081634,1.680445,1.359081,1.470921,0.367730,0.339770,0.416327,0.336089,1.238739,0.923966
0.438750,0.307950,0.360437,0.386664,0.350512,0.429230,0.440161,0.323713,0.346360,0.332328,0.398831,0.350773,0.376807,0.350773,0.430037,0.347516,0.301632,0.322702,3.151650,3.443527,0.382614,0.350183,2.084586,1.680726,1.358942,1.470924,0.367731,0.339735,0.416917,0.336145,1.240289,0.923869
0.439198,0.308001,0.360551,0.386429,0.350846,0.429732,0.439121,0.323683,0.346661,0.331520,0.398107,0.350638,0.375350,0.350638,0.435030,0.347919,0.300752,0.322588,3.151148,3.445616,0.382846,0.350128,2.086805,1.680878,1.358810,1.470270,0.367567,0.339703,0.417361,0.336176,1.241497,0.924191
0.439719,0.308062,0.360684,0.386076,0.351307,0.430270,0.438207,0.323689,0.347175,0.329746,0.397287,0.350396,0.373944,0.350396,0.437890,0.348409,0.299514,0.322370,3.149413,3.445726,0.382858,0.349935,2.087046,1.680952,1.358680,1.468461,0.367115,0.339670,0.417409,0.336190,1.241586,0.925241
0.440369,0.308122,0.360819,0.385627,0.351881,0.430807,0.437426,0.323739,0.347904,0.327777,0.396389,0.350017,0.372574,0.350017,0.439252,0.349008,0.298000,0.322086,3.147200,3.444614,0.382735,0.349689,2.086010,1.680903,1.358604,1.466296,0.366574,0.339651,0.417202,0.336181,1.241005,0.926555
0.441221,0.308168,0.360947,0.385088,0.352460,0.431319,0.436778,0.323835,0.348831,0.326522,0.395428,0.349529,0.371233,0.349529,0.439670,0.349682,0.296174,0.321867,3.145539,3.442743,0.382527,0.349504,2.084331,1.680744,1.358412,1.464795,0.366199,0.339603,0.416866,0.336149,1.240124,0.927373
